# cross-sections for absorption and fluorescence
# E XPHOT XKFEa2 XKFEa1 XKFEb XKC XKO XKNE XKMG XKSI XKAR XKCA XKCR XKNIa2 XKNIa1
# but first: line energies
0 0 6.39084  6.40384  7.05798  0.277 0.5249 0.8486 1.2536 1.73938 2.956 3.69 5.41 7.47815 7.476089
# and second: line yields (fractions of cross-sections)
0 1 0.101391 0.198621 0.045828 0.0025 0.0086 0.0183 0.0303 0.042914 0.121024 0.146496 0.245361 0.12106 0.236419
# and third: intrinsic line widths (also in keV) # from doi:10.1103/PhysRevA.56.4554
0 1 0.00314 0.00255 0.00353 0 0 0 0 0 0 0 0 0.00316 0.00224
# and forth: asymmetry of the line complex: ratio of profile height at half-maximum # from doi:10.1103/PhysRevA.56.4554
0 1 1.22 1.66 1 1 1 1 1 1 1 1 1 1.22 1.22
# now comes the absorption cross-section table
# E XPHOT XKFEa2 XKFEa1 XKFEb XKC XKO XKNE XKMG XKSI XKAR XKCA XKCR XKNIa2 XKNIa1
4.394999999999999574e+00 5.906970381199621450e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.929261040192629321e-04 1.490440623296654084e-03 5.228311887286600556e-04 3.249551605764001397e-04 5.355555637295694857e-04 1.253777674638075412e-04 1.121456960051429690e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.404999999999999361e+00 5.868081227778244001e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.915817770785133471e-04 1.480365118478906353e-03 5.193647226033353730e-04 3.228686304059408003e-04 5.322099962242646080e-04 1.246891713858940139e-04 1.115183356533948204e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.415000000000000036e+00 5.829527865141217492e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.902496767843444691e-04 1.470379668374329363e-03 5.159285117160777390e-04 3.207996693435166235e-04 5.288915498740682369e-04 1.240053165471116051e-04 1.108955701834538657e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.424999999999999822e+00 5.791304053422216026e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.889297019105982544e-04 1.460482565830894218e-03 5.125221845939728757e-04 3.187481541326714612e-04 5.256004800294381647e-04 1.233260823091118286e-04 1.102773462947342361e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.434999999999999609e+00 5.753414015894689308e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.876216453543278775e-04 1.450673235267847718e-03 5.091456809613484173e-04 3.167140127422624898e-04 5.223361938853891698e-04 1.226515264941051373e-04 1.096636421152290811e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.445000000000000284e+00 5.715849495820757992e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.863254655634552081e-04 1.440950618577950667e-03 5.057984575291387189e-04 3.146969104872254330e-04 5.190985328274742633e-04 1.219815945322986871e-04 1.090544196384946919e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.455000000000000071e+00 5.678608300265968259e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.850410016631242206e-04 1.431314123615002720e-03 5.024801735941518844e-04 3.126967157093898139e-04 5.158872976015237491e-04 1.213162488778524108e-04 1.084496318971778846e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.464999999999999858e+00 5.641688910269932085e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.837681253702501578e-04 1.421762385411231818e-03 4.991908222596998321e-04 3.107133109518693472e-04 5.127021210476957096e-04 1.206554691088493163e-04 1.078492646154267557e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.474999999999999645e+00 5.605083691061617072e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.825067094242460773e-04 1.412294655700702204e-03 4.959298085267747078e-04 3.087464929687788501e-04 5.095428415008846886e-04 1.199992492510249448e-04 1.072532669941826471e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.484999999999999432e+00 5.568788446374373959e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.812566485978589611e-04 1.402909885616809415e-03 4.926968608734230443e-04 3.067961059671577050e-04 5.064093504008737720e-04 1.193474910474122262e-04 1.066615988925427230e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.494999999999999218e+00 5.532800116535679588e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.800177202129840670e-04 1.393607206350666204e-03 4.894916730046393154e-04 3.048618776579933398e-04 5.033010411866385703e-04 1.187001233414213442e-04 1.060741867812648403e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.504999999999999893e+00 5.497122809205343477e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.787898736898211184e-04 1.384386135998378828e-03 4.863140636033971322e-04 3.029437560101900140e-04 5.002176544197108705e-04 1.180572099399224188e-04 1.054910504980569725e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.514999999999999680e+00 5.461746085645286831e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.775730152247105055e-04 1.375245530460574754e-03 4.831636699592572288e-04 3.010415228513459792e-04 4.971593145959770374e-04 1.174186997732614649e-04 1.049121215254616920e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.524999999999999467e+00 5.426678186956078107e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.763669850026956852e-04 1.366184116566887541e-03 4.800400856773185841e-04 2.991550164737881044e-04 4.941254903273423031e-04 1.167844855504562450e-04 1.043373390641539651e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.535000000000000142e+00 5.391893215155389198e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.751716218468149608e-04 1.357201209437133805e-03 4.769432874371101554e-04 2.972841465899254011e-04 4.911159126532099262e-04 1.161545543236185141e-04 1.037666808000224720e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.544999999999999929e+00 5.357404872524440358e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.739869090120632915e-04 1.348296705821139729e-03 4.738728927944058610e-04 2.954286373938638495e-04 4.881306112838682812e-04 1.155289513451046590e-04 1.032001757236826765e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.554999999999999716e+00 5.323206866557284728e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.728126220400621441e-04 1.339468530903927933e-03 4.708284181043230401e-04 2.935883442824722771e-04 4.851690556718244937e-04 1.149075261643758253e-04 1.026376642960521535e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.564999999999999503e+00 5.289295699676542679e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.716487523788930679e-04 1.330716773444049709e-03 4.678098174159539004e-04 2.917632361244592372e-04 4.822311844283334566e-04 1.142903792831133174e-04 1.020792174839248542e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.574999999999999289e+00 5.255667785966781566e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.704951038113403019e-04 1.322040391676086333e-03 4.648168113394074994e-04 2.899530624711267081e-04 4.793166358702322040e-04 1.136773618815106952e-04 1.015247693305195770e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.584999999999999964e+00 5.222324666370260597e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.693515877333863853e-04 1.313438348849697498e-03 4.618489942453837230e-04 2.881576188486567667e-04 4.764252741927706408e-04 1.130684833251695146e-04 1.009742706496238597e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.594999999999999751e+00 5.189261772902184662e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.682181247035367030e-04 1.304910225442503478e-03 4.589062380188074363e-04 2.863768721622919015e-04 4.735567857857199978e-04 1.124637444495300674e-04 1.004276898348029204e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.604999999999999538e+00 5.156467645375870448e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.670945816313077425e-04 1.296455047638438943e-03 4.559881983822797321e-04 2.846106421180022439e-04 4.707111103880639376e-04 1.118630696962945352e-04 9.988500695123470974e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.615000000000000213e+00 5.123951714946162021e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.659808613878910625e-04 1.288072186043120711e-03 4.530947629362275090e-04 2.828587468087605380e-04 4.678879635175367535e-04 1.112664636417418491e-04 9.934617730505492276e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.625000000000000000e+00 5.091702005770150016e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.648767719780329290e-04 1.279760087142720569e-03 4.502253804226766568e-04 2.811210507286713797e-04 4.650869706574459932e-04 1.106738539382072170e-04 9.881115824113072916e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.634999999999999787e+00 5.059720944605512923e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.637823677909477742e-04 1.271519602982805865e-03 4.473801400385009667e-04 2.793975035215791086e-04 4.623081349288690007e-04 1.100852653592495077e-04 9.827993286820236219e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.644999999999999574e+00 5.028003052324755279e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.626974545064716071e-04 1.263348436872949784e-03 4.445584983421954801e-04 2.776877425303848749e-04 4.595511067125582693e-04 1.095005693583431922e-04 9.775244478079324600e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.654999999999999361e+00 4.996550311036274637e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.616218901302839378e-04 1.255246418936230984e-03 4.417602970636315862e-04 2.759918041453214110e-04 4.568155226604583797e-04 1.089198064467104279e-04 9.722868108465488614e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.665000000000000036e+00 4.965349614723125679e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.605556555599155937e-04 1.247212783106518364e-03 4.389854810031998617e-04 2.743094729426306206e-04 4.541014233804795412e-04 1.083429071384281635e-04 9.670859768343205323e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.674999999999999822e+00 4.934407930569145208e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.594986192745401188e-04 1.239247177884113217e-03 4.362335625493601854e-04 2.726407287023369617e-04 4.514086574078804513e-04 1.077698955476945455e-04 9.619219090814473759e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.684999999999999609e+00 4.903718828254174066e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.584506846704061746e-04 1.231348420283397225e-03 4.335043617595253054e-04 2.709852965858879103e-04 4.487368726300788543e-04 1.072007148817176014e-04 9.567939943505420896e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.695000000000000284e+00 4.873281630655107270e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.574117495421238850e-04 1.223515934213064002e-03 4.307978103939901567e-04 2.693431433799751691e-04 4.460857986161984360e-04 1.066353410842154080e-04 9.517020129332576987e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.705000000000000071e+00 4.843095221115510836e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.563817246936211719e-04 1.215749087294315566e-03 4.281135962792150082e-04 2.677140729539400407e-04 4.434553629269314973e-04 1.060737515652845881e-04 9.466456032151851323e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.714999999999999858e+00 4.813156381588815959e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.553605052602884996e-04 1.208047440171300304e-03 4.254513918772392933e-04 2.660979727190623855e-04 4.408453104078598824e-04 1.055158702221236993e-04 9.416246151927356027e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.724999999999999645e+00 4.783458162309458389e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.543480107125493170e-04 1.200410051015911826e-03 4.228110739910002176e-04 2.644948140307898702e-04 4.382556523982973021e-04 1.049617341426195804e-04 9.366387611749233029e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.734999999999999432e+00 4.753997386759647135e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.533441416139990114e-04 1.192835936481501016e-03 4.201923142617086746e-04 2.629043312816084846e-04 4.356858682032583641e-04 1.044112834975793213e-04 9.316872970857275455e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.744999999999999218e+00 4.724780379939387716e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.523488406432291936e-04 1.185325216110285577e-03 4.175950400874919085e-04 2.613264534065813075e-04 4.331359639615591948e-04 1.038645142573232558e-04 9.267706608612534893e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.754999999999999893e+00 4.695792887684919342e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.513619345471565157e-04 1.177876206020856634e-03 4.150188341231216644e-04 2.597609038459885522e-04 4.306054450593485615e-04 1.033212885663906946e-04 9.218876850149133146e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.764999999999999680e+00 4.667046227950504174e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.503834164349618450e-04 1.170489336430021897e-03 4.124637107441796679e-04 2.582078975336473282e-04 4.280945760172901924e-04 1.027816983327088158e-04 9.170389380668643236e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.774999999999999467e+00 4.638523976240322387e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.494131112414431547e-04 1.163163333306178274e-03 4.099293046055434370e-04 2.566670184658256847e-04 4.256028814504790353e-04 1.022456607280064137e-04 9.122234514422938769e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.785000000000000142e+00 4.610237888886586401e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.484510554366846131e-04 1.155897970048191861e-03 4.074154386600093054e-04 2.551383019855166939e-04 4.231303697859126883e-04 1.017131948302854160e-04 9.074412381966797617e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.794999999999999929e+00 4.582173901466935102e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.474970801082569835e-04 1.148691891320170310e-03 4.049219320149208419e-04 2.536215417264208729e-04 4.206766791953716386e-04 1.011842426645979417e-04 9.026921529407409871e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.804999999999999716e+00 4.554334828302889979e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.465511496342397320e-04 1.141545330942866096e-03 4.024486121953276549e-04 2.521166899813796856e-04 4.182417084916893301e-04 1.006587675696126984e-04 8.979756413811841597e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.814999999999999503e+00 4.526717155116674260e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.456131286534236924e-04 1.134457499610595039e-03 3.999952250454551933e-04 2.506236349894597789e-04 4.158253399796523787e-04 1.001367674162229808e-04 8.932916341393678573e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.824999999999999289e+00 4.499322975674062419e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.446829568067125899e-04 1.127427230788456778e-03 3.975615156039727090e-04 2.491421827757276525e-04 4.134273183061286990e-04 9.961821155669534653e-05 8.886396386702897642e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.834999999999999964e+00 4.472145342187259717e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.437605238739092517e-04 1.120454409642199396e-03 3.951473497387628965e-04 2.476722293813883916e-04 4.110473900493173314e-04 9.910303003393684774e-05 8.840196120217550739e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.844999999999999751e+00 4.445180363513802357e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.428458311064187988e-04 1.113538624023224441e-03 3.927526456710758057e-04 2.462137534928895651e-04 4.086856510959264088e-04 9.859126812249933286e-05 8.794313351006585830e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.854999999999999538e+00 4.418433323360247689e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.419387179842722510e-04 1.106678894796407804e-03 3.903770324691771608e-04 2.447665558367958551e-04 4.063417330518948522e-04 9.808285856802541813e-05 8.748742152001240098e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.865000000000000213e+00 4.391897428898151878e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.410391666668589191e-04 1.099875217018561049e-03 3.880203279558009049e-04 2.433306211784020269e-04 4.040155163756584599e-04 9.757777349072537236e-05 8.703483745415328615e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.875000000000000000e+00 4.365571018884145497e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.401469923973903758e-04 1.093126138052546428e-03 3.856824608599546751e-04 2.419056870477272723e-04 4.017066680420543386e-04 9.707598667893442600e-05 8.658529997986282088e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.884999999999999787e+00 4.339450111798529540e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.392622492162561888e-04 1.086431819144689694e-03 3.833631762172251198e-04 2.404917691499486321e-04 3.994153303110231320e-04 9.657748041132597561e-05 8.613883272289296763e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.894999999999999574e+00 4.313534177968315377e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.383847975943446236e-04 1.079791413304650788e-03 3.810622790581303277e-04 2.390887664980060831e-04 3.971411661182341294e-04 9.608221608228478881e-05 8.569540689524723074e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.904999999999999361e+00 4.287825263024951095e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.375146074262400425e-04 1.073204613097306775e-03 3.787796615882816492e-04 2.376965299651474187e-04 3.948839961207358169e-04 9.559018999591419529e-05 8.525497678952009839e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.915000000000000036e+00 4.262314238398817734e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.366515243972296634e-04 1.066670602358987590e-03 3.765150239821808340e-04 2.363149909770227459e-04 3.926437075242380646e-04 9.510136130675244368e-05 8.481751175608507058e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.924999999999999822e+00 4.237003772794787834e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.357955412948837226e-04 1.060189058938375024e-03 3.742682714224867830e-04 2.349439709339996667e-04 3.904200960010570853e-04 9.461573137519996019e-05 8.438300059289202269e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.934999999999999609e+00 4.211890807666594447e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.349465706613302480e-04 1.053759345321703339e-03 3.720392435676016414e-04 2.335834110791046650e-04 3.882131065060701763e-04 9.413324568702483041e-05 8.395143229974981317e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.945000000000000284e+00 4.186969709142817839e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.341045496105500395e-04 1.047380997083210150e-03 3.698277843981939489e-04 2.322333014972131654e-04 3.860225738981327092e-04 9.365389512502530979e-05 8.352278591122099384e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.955000000000000071e+00 4.162242627909004331e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.332693818177225814e-04 1.041053557694384280e-03 3.676336081185006192e-04 2.308934351964056324e-04 3.838483107202794774e-04 9.317764684654006855e-05 8.309700221546305007e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.964999999999999858e+00 4.137714664138121036e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.324410383247869082e-04 1.034776749457508912e-03 3.654566651836073116e-04 2.295637986906913400e-04 3.816901756574890016e-04 9.270449492521528440e-05 8.267408399592131752e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.974999999999999645e+00 4.113368452625262850e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.316193744831316802e-04 1.028549347850716026e-03 3.632966823957565865e-04 2.282442394775131020e-04 3.795478956048773051e-04 9.223439038436088999e-05 8.225399038136011972e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.984999999999999432e+00 4.089215806812498098e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.308044179274479282e-04 1.022371379381371587e-03 3.611536137332864308e-04 2.269346393889978082e-04 3.774215254508354747e-04 9.176732715401808647e-05 8.183672026611920204e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.994999999999999218e+00 4.065248035541471280e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.299960170612087895e-04 1.016242375825054988e-03 3.590271684971185371e-04 2.256349651816444890e-04 3.753108781026868730e-04 9.130329133110560514e-05 8.142223639726399486e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.004999999999999893e+00 4.041464708747970723e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.291941816602130597e-04 1.010161940381916956e-03 3.569172639990875087e-04 2.243449812397745383e-04 3.732156459977208486e-04 9.084222064415237174e-05 8.101050559592313182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.014999999999999680e+00 4.017860330629539206e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.283987858797049802e-04 1.004129187695763535e-03 3.548238047657891522e-04 2.230648272960107810e-04 3.711359632429983612e-04 9.038414810742247899e-05 8.060151171164359478e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.024999999999999467e+00 3.994440529546157068e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.276098077195103803e-04 9.981442016301197897e-04 3.527465139340308850e-04 2.217942404356182851e-04 3.690713928834553738e-04 8.992899140903464405e-05 8.019523849794913284e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.035000000000000142e+00 3.971200862572486778e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.268271525722055042e-04 9.922056181005511205e-04 3.506852269185742571e-04 2.205331753154453182e-04 3.670220494933050677e-04 8.947677762859420291e-05 7.979167026254091303e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.044999999999999929e+00 3.948137967333667162e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.260507838749598975e-04 9.863140185265473377e-04 3.486398809135410944e-04 2.192815921080643103e-04 3.649876120479940943e-04 8.902744901278269768e-05 7.939077755093308794e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.054999999999999716e+00 3.925247874615720757e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.252806388998162917e-04 9.804684691616214094e-04 3.466103193146322071e-04 2.180393509851400174e-04 3.629680254568912862e-04 8.858099687473282215e-05 7.899252253170030078e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.064999999999999503e+00 3.902536564511844240e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.245166254244743068e-04 9.746683552238499413e-04 3.445962720822701446e-04 2.168063438044626255e-04 3.609630842989277623e-04 8.813741100268830393e-05 7.859690147157370342e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.074999999999999289e+00 3.879999287679529799e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.237587165356607646e-04 9.689135547908410461e-04 3.425977141212438958e-04 2.155825431016275778e-04 3.589728210710758666e-04 8.769667437518687328e-05 7.820390551418563026e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.084999999999999964e+00 3.857629120460454551e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.230068399469301185e-04 9.632036627067452070e-04 3.406145551071729444e-04 2.143678630010096870e-04 3.569970756427820881e-04 8.725874684129751547e-05 7.781350078376353288e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.094999999999999751e+00 3.835427357566247638e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.222609248476838270e-04 9.575380245340459843e-04 3.386464931334664174e-04 2.131622192827972728e-04 3.550355258616900403e-04 8.682359240087627033e-05 7.742565649757075427e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.104999999999999538e+00 3.813395569986076372e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.215209183021610670e-04 9.519161197298579976e-04 3.366933890189772929e-04 2.119654305902800057e-04 3.530881545287084511e-04 8.639122098633103422e-05 7.704035411367551054e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.115000000000000213e+00 3.791528226567217850e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.207867936098137076e-04 9.463378548371145088e-04 3.347551562953007603e-04 2.107775134863355013e-04 3.511548477038703214e-04 8.596160355336447158e-05 7.665758372346983705e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.125000000000000000e+00 3.769827663398018277e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.200584152932102295e-04 9.408024408778605007e-04 3.328316831229764382e-04 2.095983864206908773e-04 3.492355370643111410e-04 8.553472804259127239e-05 7.627732452665804386e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
