# cross-sections for absorption and fluorescence
# E XPHOT XKFEa2 XKFEa1 XKFEb XKC XKO XKNE XKMG XKSI XKAR XKCA XKCR XKNIa2 XKNIa1
# but first: line energies
0 0 6.39084  6.40384  7.05798  0.277 0.5249 0.8486 1.2536 1.73938 2.956 3.69 5.41 7.47815 7.476089
# and second: line yields (fractions of cross-sections)
0 1 0.101391 0.198621 0.045828 0.0025 0.0086 0.0183 0.0303 0.042914 0.121024 0.146496 0.245361 0.12106 0.236419
# and third: intrinsic line widths (also in keV) # from doi:10.1103/PhysRevA.56.4554
0 1 0.00314 0.00255 0.00353 0 0 0 0 0 0 0 0 0.00316 0.00224
# and forth: asymmetry of the line complex: ratio of profile height at half-maximum # from doi:10.1103/PhysRevA.56.4554
0 1 1.22 1.66 1 1 1 1 1 1 1 1 1 1.22 1.22
# now comes the absorption cross-section table
# E XPHOT XKFEa2 XKFEa1 XKFEb XKC XKO XKNE XKMG XKSI XKAR XKCA XKCR XKNIa2 XKNIa1
7.218499999999999694e+00 2.868277248760108672e-03 1.524420690094829009e-03 1.524420690094829009e-03 1.524420690094829009e-03 4.126138903848005724e-05 3.340449260378261487e-04 1.202651942726380848e-04 7.732591843359394341e-05 1.314908193601735712e-04 3.444255750241853142e-05 3.109305590002210099e-05 1.201197051916390917e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.219500000000000028e+00 2.867209543041364817e-03 1.523884037760986701e-03 1.523884037760986701e-03 1.523884037760986701e-03 4.124345141276828796e-05 3.339042156681374762e-04 1.202153796448500082e-04 7.729434695362095303e-05 1.314381426585836470e-04 3.442946095335506070e-05 3.108148741263649288e-05 1.200774501872200143e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.220499999999999474e+00 2.866142148130847341e-03 1.523347624414924262e-03 1.523347624414924262e-03 1.523347624414924262e-03 4.122552334804275128e-05 3.337635810652380764e-04 1.201655882974455203e-04 7.726279098510191391e-05 1.313854890913596465e-04 3.441637009209220973e-05 3.106992303817750461e-05 1.200352108531342810e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.221499999999999808e+00 2.865075298322062279e-03 1.522811474134499890e-03 1.522811474134499890e-03 1.522811474134499890e-03 4.120760555759445928e-05 3.336230251586455261e-04 1.201158244639157966e-04 7.723125226688409210e-05 1.313328639042804242e-04 3.440328602012529763e-05 3.105836456703112478e-05 1.199929922238972279e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.222500000000000142e+00 2.864008993261212346e-03 1.522275586754300979e-03 1.522275586754300979e-03 1.522275586754300979e-03 4.118969803411381579e-05 3.334825478934340891e-04 1.200660881252502057e-04 7.719973078715030733e-05 1.312802670781220457e-04 3.439020873299366595e-05 3.104681199536705007e-05 1.199507942864941938e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.223499999999999588e+00 2.862943232594769571e-03 1.521739962109042426e-03 1.521739962109042426e-03 1.521739962109042426e-03 4.117180077029758753e-05 3.333421492147249751e-04 1.200163792624540541e-04 7.716822653409369280e-05 1.312276985936768124e-04 3.437713822624043059e-05 3.103526531935795873e-05 1.199086170279213254e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.224499999999999922e+00 2.861878015969491779e-03 1.521204600033562726e-03 1.521204600033562726e-03 1.521204600033562726e-03 4.115391375884843659e-05 3.332018290676846050e-04 1.199666978565480847e-04 7.713673949591690916e-05 1.311751584317523943e-04 3.436407449541204140e-05 3.102372453517952410e-05 1.198664604351845106e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.225500000000000256e+00 2.860813343032411749e-03 1.520669500362830480e-03 1.520669500362830480e-03 1.520669500362830480e-03 4.113603699247563868e-05 3.330615873975243941e-04 1.199170438885690051e-04 7.710526966083217158e-05 1.311226465731719383e-04 3.435101753605862774e-05 3.101218963901044174e-05 1.198243244952991918e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.226499999999999702e+00 2.859749213430852824e-03 1.520134662931941355e-03 1.520134662931941355e-03 1.520134662931941355e-03 4.111817046389453428e-05 3.329214241495041674e-04 1.198674173395697590e-04 7.707381701706179184e-05 1.310701629987749629e-04 3.433796734373386293e-05 3.100066062703255140e-05 1.197822091952915854e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.227499999999999147e+00 2.858685626812395957e-03 1.519600087576114403e-03 1.519600087576114403e-03 1.519600087576114403e-03 4.110031416582644729e-05 3.327813392689271720e-04 1.198178181906178589e-04 7.704238155283748722e-05 1.310177076894157317e-04 3.432492391399488300e-05 3.098913749543045077e-05 1.197401145221973949e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.228499999999999481e+00 2.857622582824905725e-03 1.519065774130695309e-03 1.519065774130695309e-03 1.519065774130695309e-03 4.108246809099902388e-05 3.326413327011426254e-04 1.197682464227973109e-04 7.701096325640043462e-05 1.309652806259646357e-04 3.431188724240237471e-05 3.097762024039186818e-05 1.196980404630618442e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.229499999999999815e+00 2.856559986686120229e-03 1.518531683880781262e-03 1.518531683880781262e-03 1.518531683880781262e-03 4.106463233375833770e-05 3.325014031707932121e-04 1.197187017531803674e-04 7.697956241810461080e-05 1.309128819473316901e-04 3.429885644742946481e-05 3.096610852867451975e-05 1.196559841090343539e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.230499999999999261e+00 2.855497676216944229e-03 1.517997750593637687e-03 1.517997750593637687e-03 1.517997750593637687e-03 4.104680706095009267e-05 3.323615485315690554e-04 1.196691837104645338e-04 7.694817954387984070e-05 1.308605119052070568e-04 3.428583002158610443e-05 3.095460179191509659e-05 1.196139404841206369e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.231499999999999595e+00 2.854435907633244389e-03 1.517464078844148060e-03 1.517464078844148060e-03 1.517464078844148060e-03 4.102899198922271308e-05 3.322217720458997612e-04 1.196196929931719828e-04 7.691681380115492973e-05 1.308081700511440901e-04 3.427281034351638923e-05 3.094310092137857936e-05 1.195719174434052775e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.232499999999999929e+00 2.853374680583732267e-03 1.516930668468064640e-03 1.516930668468064640e-03 1.516930668468064640e-03 4.101118711132888339e-05 3.320820736593145246e-04 1.195702295824484115e-04 7.688546517821115672e-05 1.307558563660759295e-04 3.425979740879245787e-05 3.093160591326381623e-05 1.195299149739660763e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.233499999999999375e+00 2.852313994717388303e-03 1.516397519301263073e-03 1.516397519301263073e-03 1.516397519301263073e-03 4.099339242002759677e-05 3.319424533173854748e-04 1.195207934594548043e-04 7.685413366333928729e-05 1.307035708309511098e-04 3.424679121299010142e-05 3.092011676377240652e-05 1.194879330628907786e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.234499999999999709e+00 2.851253849683471793e-03 1.515864631179746069e-03 1.515864631179746069e-03 1.515864631179746069e-03 4.097560790808360619e-05 3.318029109657324462e-04 1.194713846053679479e-04 7.682281924483947897e-05 1.306513134267336701e-04 3.423379175168856682e-05 3.090863346910924963e-05 1.194459716972770735e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.235500000000000043e+00 2.850194245131523925e-03 1.515332003939643844e-03 1.515332003939643844e-03 1.515332003939643844e-03 4.095783356826821728e-05 3.316634465500197795e-04 1.194220030013802954e-04 7.679152191102167418e-05 1.305990841344034246e-04 3.422079902047069246e-05 3.089715602548205706e-05 1.194040308642324080e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.236499999999999488e+00 2.849135180711348699e-03 1.514799637417205223e-03 1.514799637417205223e-03 1.514799637417205223e-03 4.094006939335855650e-05 3.315240600159565930e-04 1.193726486286996824e-04 7.676024165020570872e-05 1.305468829349552579e-04 3.420781301492266418e-05 3.088568442910151512e-05 1.193621105508738345e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.237499999999999822e+00 2.848076656073033740e-03 1.514267531448810437e-03 1.514267531448810437e-03 1.514267531448810437e-03 4.092231537613795055e-05 3.313847513092980294e-04 1.193233214685493400e-04 7.672897845072052566e-05 1.304947098093995315e-04 3.419483373063419827e-05 3.087421867618124423e-05 1.193202107443286715e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.238500000000000156e+00 2.847018670866939462e-03 1.513735685870965268e-03 1.513735685870965268e-03 1.513735685870965268e-03 4.090457150939596711e-05 3.312455203758437380e-04 1.192740215021685863e-04 7.669773230090490724e-05 1.304425647387624906e-04 3.418186116319877862e-05 3.086275876293790058e-05 1.192783314317338597e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.239499999999999602e+00 2.845961219823835067e-03 1.513204063331805493e-03 1.513204063331805493e-03 1.513204063331805493e-03 4.088683718155223975e-05 3.311063649679606494e-04 1.192247486958159924e-04 7.666650188038763223e-05 1.303904452321572440e-04 3.416889465417675991e-05 3.085130414531915251e-05 1.192364695958330696e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.240499999999999936e+00 2.844904290595776271e-03 1.512672572966580276e-03 1.512672572966580276e-03 1.512672572966580276e-03 4.086911091162622844e-05 3.309672796825367238e-04 1.191755029941922873e-04 7.663528398600199197e-05 1.303383452423390553e-04 3.415593260409574301e-05 3.083985350190017146e-05 1.191946178961376279e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.241500000000000270e+00 2.843847899771901559e-03 1.512141342640889452e-03 1.512141342640889452e-03 1.512141342640889452e-03 4.085139477327982019e-05 3.308282720175116220e-04 1.191262844302121957e-04 7.660408311189106771e-05 1.302862732608911750e-04 3.414297726027149861e-05 3.082840868893684265e-05 1.191527866630636460e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.242499999999999716e+00 2.842792047003655544e-03 1.511610372191621093e-03 1.511610372191621093e-03 1.511610372191621093e-03 4.083368875932433446e-05 3.306893419188571101e-04 1.190770929851767943e-04 7.657289924642718415e-05 1.302342292688920796e-04 3.413002861830877953e-05 3.081696970265595278e-05 1.191109758837781684e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.243499999999999162e+00 2.841736731942750421e-03 1.511079661455787520e-03 1.511079661455787520e-03 1.511079661455787520e-03 4.081599286257714192e-05 3.305504893325907079e-04 1.190279286404024743e-04 7.654173237799165135e-05 1.301822132474357227e-04 3.411708667381633658e-05 3.080553653928711427e-05 1.190691855454578615e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.244499999999999496e+00 2.840681954241176810e-03 1.510549210270526604e-03 1.510549210270526604e-03 1.510549210270526604e-03 4.079830707586176611e-05 3.304117142047742787e-04 1.189787913772210091e-04 7.651058249497551006e-05 1.301302251776308031e-04 3.410415142240582080e-05 3.079410919506303626e-05 1.190274156352897258e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.245499999999999829e+00 2.839627713551194210e-03 1.510019018473101552e-03 1.510019018473101552e-03 1.510019018473101552e-03 4.078063139200786982e-05 3.302730164815140300e-04 1.189296811769796896e-04 7.647944958577928783e-05 1.300782650406021740e-04 3.409122285969288802e-05 3.078268766621920620e-05 1.189856661404699774e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.246499999999999275e+00 2.838574009525338809e-03 1.509489085900899601e-03 1.509489085900899601e-03 1.509489085900899601e-03 4.076296580385098411e-05 3.301343961089626814e-04 1.188805980210412837e-04 7.644833363881299896e-05 1.300263328174895152e-04 3.407830098129630437e-05 3.077127194899420825e-05 1.189439370482048442e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.247499999999999609e+00 2.837520841816420451e-03 1.508959412391433106e-03 1.508959412391433106e-03 1.508959412391433106e-03 4.074531030423284711e-05 3.299958530333169712e-04 1.188315418907839551e-04 7.641723464249648332e-05 1.299744284894480107e-04 3.406538578283847482e-05 3.075986203962956749e-05 1.189022283457104984e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.248499999999999943e+00 2.836468210077519158e-03 1.508429997782338239e-03 1.508429997782338239e-03 1.508429997782338239e-03 4.072766488600139721e-05 3.298573872008183608e-04 1.187825127676011953e-04 7.638615258525859324e-05 1.299225520376485110e-04 3.405247725994532801e-05 3.074845793436972957e-05 1.188605400202126499e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.249499999999999389e+00 2.835416035203548735e-03 1.507900833375308385e-03 1.507900833375308385e-03 1.507900833375308385e-03 4.071002968852886533e-05 3.297189989677026161e-04 1.187335101463421380e-04 7.635508659195246346e-05 1.298707030876892804e-04 3.403957495460178869e-05 3.073705925686121189e-05 1.188188708234274431e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.250499999999999723e+00 2.834364031877519095e-03 1.507371888121162087e-03 1.507371888121162087e-03 1.507371888121162087e-03 4.069240523476143302e-05 3.295806897634827120e-04 1.186845322480525476e-04 7.632403352653043872e-05 1.298188803342214506e-04 3.402667722104932199e-05 3.072566465517721096e-05 1.187772162719688477e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.251500000000000057e+00 2.833312563871625330e-03 1.506843201321290049e-03 1.506843201321290049e-03 1.506843201321290049e-03 4.067479084013405185e-05 3.294424576391538346e-04 1.186355813037420315e-04 7.629299737014585731e-05 1.297670854024681440e-04 3.401378615224218290e-05 3.071427584818934030e-05 1.187355820650660313e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.252499999999999503e+00 2.832261630839694698e-03 1.506314772813793345e-03 1.506314772813793345e-03 1.506314772813793345e-03 4.065718649751967140e-05 3.293043025411388869e-04 1.185866572948627228e-04 7.626197811126119537e-05 1.297153182736593814e-04 3.400090174381807721e-05 3.070289283215227772e-05 1.186939681899787206e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.253499999999999837e+00 2.831211232435836347e-03 1.505786602436889931e-03 1.505786602436889931e-03 1.505786602436889931e-03 4.063959219979681813e-05 3.291662244159049527e-04 1.185377602028825573e-04 7.623097573834883593e-05 1.296635789290403627e-04 3.398802399141811239e-05 3.069151560332351994e-05 1.186523746339769422e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.254500000000000171e+00 2.830161368314421805e-03 1.505258690028929815e-03 1.505258690028929815e-03 1.505258690028929815e-03 4.062200793985060502e-05 3.290282232099638938e-04 1.184888900092848253e-04 7.619999023989047261e-05 1.296118673498717646e-04 3.397515289068698055e-05 3.068014415796361301e-05 1.186108013843400061e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.255499999999999616e+00 2.829112038130099718e-03 1.504731035428378150e-03 1.504731035428378150e-03 1.504731035428378150e-03 4.060443371057164059e-05 3.288902988698721866e-04 1.184400466955677254e-04 7.616902160437734001e-05 1.295601835174288463e-04 3.396228843727268739e-05 3.066877849233599646e-05 1.185692484283570647e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.256499999999999062e+00 2.828063241537786751e-03 1.504203638473829326e-03 1.504203638473829326e-03 1.504203638473829326e-03 4.058686950485684207e-05 3.287524513422307600e-04 1.183912302432448921e-04 7.613806982030994265e-05 1.295085274130026423e-04 3.394943062682678260e-05 3.065741860270705069e-05 1.185277157533269946e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.257499999999999396e+00 2.827014978192666280e-03 1.503676499003995691e-03 1.503676499003995691e-03 1.503676499003995691e-03 4.056931531560911691e-05 3.286146805736844530e-04 1.183424406338452203e-04 7.610713487619805498e-05 1.294568990178991761e-04 3.393657945500410235e-05 3.064606448534596149e-05 1.184862033465579727e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.258499999999999730e+00 2.825967247750201406e-03 1.503149616857721001e-03 1.503149616857721001e-03 1.503149616857721001e-03 4.055177113573734245e-05 3.284769865109233699e-04 1.182936778489130275e-04 7.607621676056158875e-05 1.294052983134398398e-04 3.392373491746323010e-05 3.063471613652503172e-05 1.184447111953689671e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.259499999999999176e+00 2.824920031691618375e-03 1.502622971961592056e-03 1.502622971961592056e-03 1.502622971961592056e-03 4.053423653828104974e-05 3.283393674699649676e-04 1.182449409952765333e-04 7.604531552886213360e-05 1.293537244953741141e-04 3.391089651535586161e-05 3.062337321619449569e-05 1.184032371589741415e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.260499999999999510e+00 2.823873223355865235e-03 1.502096447667887209e-03 1.502096447667887209e-03 1.502096447667887209e-03 4.051670906020835125e-05 3.282018138589282456e-04 1.181962249378356423e-04 7.601443156116184153e-05 1.293021729497285976e-04 3.389806135160151283e-05 3.061203375320108486e-05 1.183617687753050536e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.261499999999999844e+00 2.822826947016113166e-03 1.501570180346029591e-03 1.501570180346029591e-03 1.501570180346029591e-03 4.049919157357743585e-05 3.280643368064971701e-04 1.181475356561877870e-04 7.598356438705240008e-05 1.292506490445448320e-04 3.388523281259680207e-05 3.060070004990007289e-05 1.183203206232263825e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.262499999999999289e+00 2.821781202328792378e-03 1.501044169835240262e-03 1.501044169835240262e-03 1.501044169835240262e-03 4.048168407131791624e-05 3.279269362595277283e-04 1.180988731319319016e-04 7.595271399509122084e-05 1.291991527611995310e-04 3.387241089401070080e-05 3.058937210257345947e-05 1.182788926900831173e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.263499999999999623e+00 2.820735988950602395e-03 1.500518415974863009e-03 1.500518415974863009e-03 1.500518415974863009e-03 4.046418654636545632e-05 3.277896121649180833e-04 1.180502373466819232e-04 7.592188037384491755e-05 1.291476840810843157e-04 3.385959559151586676e-05 3.057804990750596837e-05 1.182374849632306824e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.264499999999999957e+00 2.819691306538510325e-03 1.499992918604366524e-03 1.499992918604366524e-03 1.499992918604366524e-03 4.044669899166171699e-05 3.276523644696133436e-04 1.180016282820672792e-04 7.589106351189005154e-05 1.290962429856060947e-04 3.384678690078812900e-05 3.056673346098536588e-05 1.181960974300333283e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.265499999999999403e+00 2.818647154749746083e-03 1.499467677563338323e-03 1.499467677563338323e-03 1.499467677563338323e-03 4.042922140015423418e-05 3.275151931206000348e-04 1.179530459197322776e-04 7.586026339781174930e-05 1.290448294561866301e-04 3.383398481750688765e-05 3.055542275930210849e-05 1.181547300778654020e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.266499999999999737e+00 2.817603533241818878e-03 1.498942692691491909e-03 1.498942692691491909e-03 1.498942692691491909e-03 4.041175376479648658e-05 3.273780980649101642e-04 1.179044902413364326e-04 7.582948002020508489e-05 1.289934434742629171e-04 3.382118933735489032e-05 3.054411779874985106e-05 1.181133828941108222e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.267500000000000071e+00 2.816560441672497257e-03 1.498417963828658963e-03 1.498417963828658963e-03 1.498417963828658963e-03 4.039429607854792955e-05 3.272410792496197041e-04 1.178559612285540984e-04 7.579871336767414480e-05 1.289420850212866958e-04 3.380840045601837438e-05 3.053281857562492509e-05 1.180720558661628756e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.268499999999999517e+00 2.815517879699825591e-03 1.497893490814800836e-03 1.497893490814800836e-03 1.497893490814800836e-03 4.037684833437422553e-05 3.271041366218491327e-04 1.178074588630756750e-04 7.576796342883263783e-05 1.288907540787257258e-04 3.379561816918699247e-05 3.052152508622675206e-05 1.180307489814250981e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.269499999999999851e+00 2.814475830454305459e-03 1.497369269318328186e-03 1.497369269318328186e-03 1.497369269318328186e-03 4.035941063634991972e-05 3.269672693380573929e-04 1.177589832079752475e-04 7.573722972001629430e-05 1.288394501683117301e-04 3.378284231156256307e-05 3.051023726428758737e-05 1.179894616647593403e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.270500000000000185e+00 2.813434101744350865e-03 1.496845250754713771e-03 1.496845250754713771e-03 1.496845250754713771e-03 4.034198426701070814e-05 3.268304681677324051e-04 1.177105351894411003e-04 7.570650674792356761e-05 1.287881679350835512e-04 3.377007101012016445e-05 3.049895437981977323e-05 1.179481873734914002e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.271499999999999631e+00 2.812392901804140841e-03 1.496321487608202189e-03 1.496321487608202189e-03 1.496321487608202189e-03 4.032456781716495941e-05 3.266937430370310709e-04 1.176621137623072317e-04 7.567580046151290601e-05 1.287369131626008554e-04 3.375730629222936793e-05 3.048767721874069862e-05 1.179069331941076402e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.272499999999999076e+00 2.811352230292615741e-03 1.495797979719199096e-03 1.495797979719199096e-03 1.495797979719199096e-03 4.030716127980308287e-05 3.265570938932386676e-04 1.176137189083243778e-04 7.564511084942950080e-05 1.286856858323852056e-04 3.374454815359156261e-05 3.047640577736047797e-05 1.178656991140437327e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.273499999999999410e+00 2.810312086868976995e-03 1.495274726928229412e-03 1.495274726928229412e-03 1.495274726928229412e-03 4.028976464792170169e-05 3.264205206836841657e-04 1.175653506092586568e-04 7.561443790032758283e-05 1.286344859259733165e-04 3.373179658991177647e-05 3.046514005199224450e-05 1.178244851207458194e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.274499999999999744e+00 2.809272471192706191e-03 1.494751729075940788e-03 1.494751729075940788e-03 1.494751729075940788e-03 4.027237791452325985e-05 3.262840233557407713e-04 1.175170088468911354e-04 7.558378160287118142e-05 1.285833134249169459e-04 3.371905159689814099e-05 3.045388003895203172e-05 1.177832912016691221e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.275499999999999190e+00 2.808233382923537320e-03 1.494228986003103389e-03 1.494228986003103389e-03 1.494228986003103389e-03 4.025500107261606957e-05 3.261476018568259800e-04 1.174686936030177475e-04 7.555314194573320278e-05 1.285321683107829764e-04 3.370631317026254848e-05 3.044262573455875978e-05 1.177421173442783154e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.276499999999999524e+00 2.807194821721478023e-03 1.493706497550606428e-03 1.493706497550606428e-03 1.493706497550606428e-03 4.023763411521439265e-05 3.260112561343994088e-04 1.174204048594497277e-04 7.552251891759589083e-05 1.284810505651527105e-04 3.369358130571993381e-05 3.043137713513417456e-05 1.177009635360481708e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.277499999999999858e+00 2.806156787246795719e-03 1.493184263559461629e-03 1.493184263559461629e-03 1.493184263559461629e-03 4.022027703533821681e-05 3.258749861359659943e-04 1.173721425980129202e-04 7.549191250715074587e-05 1.284299601696227379e-04 3.368085599898890456e-05 3.042013423700285103e-05 1.176598297644623533e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.278499999999999304e+00 2.805119279160034947e-03 1.492662283870803885e-03 1.492662283870803885e-03 1.492662283870803885e-03 4.020292982601370973e-05 3.257387918090729026e-04 1.173239068005483074e-04 7.546132270309866008e-05 1.283788971058044746e-04 3.366813724579118542e-05 3.040889703649242703e-05 1.176187160170146080e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.279499999999999638e+00 2.804082292610039339e-03 1.492140555352187070e-03 1.492140555352187070e-03 1.492140555352187070e-03 4.018559244211979223e-05 3.256026732006430486e-04 1.172756974580605485e-04 7.543074949093256116e-05 1.283278612921297864e-04 3.365542499546034867e-05 3.039766548995704305e-05 1.175776221145908395e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.280499999999999972e+00 2.803045559081771432e-03 1.491618901094025678e-03 1.491618901094025678e-03 1.491618901094025678e-03 4.016826260915501532e-05 3.254666361619781346e-04 1.172275150961650021e-04 7.540019266816515731e-05 1.282768489542640685e-04 3.364271648636942122e-05 3.038643721767300573e-05 1.175365381413051695e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.281499999999999417e+00 2.802009351167604814e-03 1.491097500815261913e-03 1.491097500815261913e-03 1.491097500815261913e-03 4.015094262819814011e-05 3.253306746318222254e-04 1.171793591433152500e-04 7.536965241813568643e-05 1.282258638966529034e-04 3.363001452054094662e-05 3.037521463416072840e-05 1.174954741632526231e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.282499999999999751e+00 2.800973668528920595e-03 1.490576354357383681e-03 1.490576354357383681e-03 1.490576354357383681e-03 4.013363249229625940e-05 3.251947885579009470e-04 1.171312295814125700e-04 7.533912872958170028e-05 1.281749061009634081e-04 3.361731909370800658e-05 3.036399773575729837e-05 1.174544301679572181e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.283500000000000085e+00 2.799938510827373970e-03 1.490055461562003790e-03 1.490055461562003790e-03 1.490055461562003790e-03 4.011633219450255782e-05 3.250589778879855161e-04 1.170831263923727272e-04 7.530862159124977664e-05 1.281239755488785290e-04 3.360463020160705058e-05 3.035278651880267951e-05 1.174134061429532214e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.284499999999999531e+00 2.798903877724886417e-03 1.489534822270850408e-03 1.489534822270850408e-03 1.489534822270850408e-03 4.009904172787604761e-05 3.249232425698897041e-04 1.170350495581269640e-04 7.527813099189585805e-05 1.280730722220952799e-04 3.359194783997804500e-05 3.034158097963976641e-05 1.173724020757840142e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.285499999999999865e+00 2.797869768883635283e-03 1.489014436325776167e-03 1.489014436325776167e-03 1.489014436325776167e-03 4.008176108548157536e-05 3.247875825514703798e-04 1.169869990606208204e-04 7.524765692028502148e-05 1.280221961023257724e-04 3.357927200456418851e-05 3.033038111461426242e-05 1.173314179540023455e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.286500000000000199e+00 2.796836183966065498e-03 1.488494303568750794e-03 1.488494303568750794e-03 1.488494303568750794e-03 4.006449026038971361e-05 3.246519977806276171e-04 1.169389748818149341e-04 7.521719936519151895e-05 1.279713471712967004e-04 3.356660269111197301e-05 3.031918692007467289e-05 1.172904537651706715e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.287499999999999645e+00 2.795803122634890874e-03 1.487974423841869785e-03 1.487974423841869785e-03 1.487974423841869785e-03 4.004722924567711320e-05 3.245164882053055088e-04 1.168909770036848642e-04 7.518675831539860135e-05 1.279205254107500993e-04 3.355393989537153605e-05 3.030799839237248810e-05 1.172495094968610539e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.288499999999999091e+00 2.794770584553082828e-03 1.487454796987343775e-03 1.487454796987343775e-03 1.487454796987343775e-03 4.002997803442613059e-05 3.243810537734902145e-04 1.168430054082207929e-04 7.515633375969895215e-05 1.278697308024422618e-04 3.354128361309596963e-05 3.029681552786187834e-05 1.172085851366546005e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.289499999999999424e+00 2.793738569383877757e-03 1.486935422847504183e-03 1.486935422847504183e-03 1.486935422847504183e-03 4.001273661972478042e-05 3.242456944332118584e-04 1.167950600774278507e-04 7.512592568689444342e-05 1.278189633281443069e-04 3.352863384004205205e-05 3.028563832290004967e-05 1.171676806721421769e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.290499999999999758e+00 2.792706881238928018e-03 1.486416237993640156e-03 1.486416237993640156e-03 1.486416237993640156e-03 3.999550507871268523e-05 3.241103967518495395e-04 1.167471368959786826e-04 7.509553061215805132e-05 1.277682191711353697e-04 3.351598882209847532e-05 3.027446470893962538e-05 1.171267846743414804e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.291499999999999204e+00 2.791675706461079279e-03 1.485897302666085900e-03 1.485897302666085900e-03 1.485897302666085900e-03 3.997828332424683791e-05 3.239751734524055969e-04 1.166992397576903877e-04 7.506515184058937804e-05 1.277175019395889702e-04 3.350335022553112637e-05 3.026329665355835145e-05 1.170859080289676341e-05 0.000000000000000000e+00 0.000000000000000000e+00
